speaker_id,name,role,gender,party,faction,terms,utterance_count,category,score,word_count,top_words
新城啓世,新城 啓世,議会運営委員会委員長,男,無所属,-,"1,2",182,財政・税金,0.59957,35,"追認,減給,前払い,金利,返済"
新城啓世,新城 啓世,議会運営委員会委員長,男,無所属,-,"1,2",182,行政・議会運営,1.142415,60,"起訴,起案,辞任,決裁,否決"
新城啓世,新城 啓世,議会運営委員会委員長,男,無所属,-,"1,2",182,安全保障・基地問題,0.577097,22,"軍属,米兵,艦隊,海軍,領海"
平良富男,平良富男,建設部長,,,,,449,暮らし・福祉,0.11226,6,"労務,就労,社協,年金,住居"
平良富男,平良富男,建設部長,,,,,449,医療・健康,0.057975,3,"外科,診療,認知"
平良富男,平良富男,建設部長,,,,,449,子ども・教育,0.079769,6,"学童,学年,学園,学区,文教"
平良富男,平良富男,建設部長,,,,,449,まちづくり・インフラ,0.498218,20,"架橋,埠頭,幹線,埋め立て,立方"
平良富男,平良富男,建設部長,,,,,449,農業・水産業,0.228409,11,"漁協,圃場,糖度,漁港,農振"
平良富男,平良富男,建設部長,,,,,449,観光・産業,0.254174,13,"売り払い,祭場,球場,航路,工芸"
平良富男,平良富男,建設部長,,,,,449,環境・防災,0.34793,17,"流用,防除,雨水,冠水,土砂"
平良富男,平良富男,建設部長,,,,,449,財政・税金,0.809998,34,"追認,債権,買収,滞納,不納"
平良富男,平良富男,建設部長,,,,,449,行政・議会運営,0.943044,37,"陳述,退任,投票,専任,被告"
平良富男,平良富男,建設部長,,,,,449,安全保障・基地問題,0.058118,3,"在沖,米軍,遺跡"
長濱光雄,長濱光雄,伊良部総合支所長,,,,,155,暮らし・福祉,0.163446,6,"年金,民宿,就農,引っ越し,住居"
長濱光雄,長濱光雄,伊良部総合支所長,,,,,155,医療・健康,0.106862,5,"視力,接種,医師,患者,診療"
長濱光雄,長濱光雄,伊良部総合支所長,,,,,155,子ども・教育,0.250623,10,"校区,学級,学力,文教,講座"
長濱光雄,長濱光雄,伊良部総合支所長,,,,,155,まちづくり・インフラ,0.374485,13,"架橋,約款,ｉｔ,農道,工区"
長濱光雄,長濱光雄,伊良部総合支所長,,,,,155,農業・水産業,0.26855,9,"漁協,圃場,農道,漁港,食材"
長濱光雄,長濱光雄,伊良部総合支所長,,,,,155,観光・産業,0.319224,11,"音楽,工芸,民宿,球場,旅費"
長濱光雄,長濱光雄,伊良部総合支所長,,,,,155,環境・防災,0.225926,10,"破損,断層,汚泥,防除,汚染"
長濱光雄,長濱光雄,伊良部総合支所長,,,,,155,財政・税金,0.45086,18,"滞納,収納,財団,償却,収穫"
長濱光雄,長濱光雄,伊良部総合支所長,,,,,155,行政・議会運営,0.707055,26,"公社,議席,解散,選任,連合"
長濱光雄,長濱光雄,伊良部総合支所長,,,,,155,安全保障・基地問題,0.121859,4,"遺跡,軍事,兵力,日米"
下地秀一,下地 秀一,文教社会委員会委員長,男,無所属,-,1,81,暮らし・福祉,0.165404,8,"年金,受給,療養,休業,尊厳"
下地秀一,下地 秀一,文教社会委員会委員長,男,無所属,-,1,81,医療・健康,0.298565,10,"接種,外科,診療,感覚,医師"
下地秀一,下地 秀一,文教社会委員会委員長,男,無所属,-,1,81,子ども・教育,0.268572,12,"文教,学級,園児,教職員,小児"
下地秀一,下地 秀一,文教社会委員会委員長,男,無所属,-,1,81,まちづくり・インフラ,0.239328,9,"再建,用排水,工務,埋め立て,電力"
下地秀一,下地 秀一,文教社会委員会委員長,男,無所属,-,1,81,農業・水産業,0.329879,13,"農漁業,圃場,食材,和牛,栽培"
下地秀一,下地 秀一,文教社会委員会委員長,男,無所属,-,1,81,観光・産業,0.312983,13,"工芸,球場,購買,旅客,飲食"
下地秀一,下地 秀一,文教社会委員会委員長,男,無所属,-,1,81,環境・防災,0.140616,7,"酸化,暴風,被災,炭素,冠水"
下地秀一,下地 秀一,文教社会委員会委員長,男,無所属,-,1,81,財政・税金,0.590489,26,"随意,公債,滞納,前払い,金融"
下地秀一,下地 秀一,文教社会委員会委員長,男,無所属,-,1,81,行政・議会運営,1.084529,39,"陳情,告発,昇任,裁決,随意"
下地秀一,下地 秀一,文教社会委員会委員長,男,無所属,-,1,81,安全保障・基地問題,0.09189,4,"日米,軍事,米軍,米国"
長濱幸男,長濱幸男,教育部長,,,,,50,暮らし・福祉,0.146213,4,"受給,扶養,弁償,年金"
長濱幸男,長濱幸男,教育部長,,,,,50,医療・健康,0.108067,3,"診療,医師,病気"
長濱幸男,長濱幸男,教育部長,,,,,50,子ども・教育,0.310947,6,"学級,教科,校長,学力,文教"
長濱幸男,長濱幸男,教育部長,,,,,50,まちづくり・インフラ,0.260036,5,"工区,約款,用排水,架橋,土砂"
長濱幸男,長濱幸男,教育部長,,,,,50,農業・水産業,0.13985,2,"食材,農漁業"
長濱幸男,長濱幸男,教育部長,,,,,50,観光・産業,0.122256,3,"工芸,旅費,朗読"
長濱幸男,長濱幸男,教育部長,,,,,50,環境・防災,0.271336,8,"雨量,雨水,冠水,廃校,流用"
長濱幸男,長濱幸男,教育部長,,,,,50,財政・税金,0.281894,8,"滞納,納入,前払い,増税,収納"
長濱幸男,長濱幸男,教育部長,,,,,50,行政・議会運営,0.722688,15,"規約,表決,記入,議席,任期"
長濱幸男,長濱幸男,教育部長,,,,,50,安全保障・基地問題,0,0,
久貝智子,久貝智子,企画政策部長,,,,,102,暮らし・福祉,0.155503,4,"慰謝,扶養,弁償,人権"
久貝智子,久貝智子,企画政策部長,,,,,102,医療・健康,0.027119,1,感覚
久貝智子,久貝智子,企画政策部長,,,,,102,子ども・教育,0.098626,1,学術
久貝智子,久貝智子,企画政策部長,,,,,102,まちづくり・インフラ,0.312722,6,"水質,水源,ｉｔ,取水,水量"
久貝智子,久貝智子,企画政策部長,,,,,102,農業・水産業,0.045861,1,肥料
久貝智子,久貝智子,企画政策部長,,,,,102,観光・産業,0.366983,8,"映画,航路,旅費,製造,旅客"
久貝智子,久貝智子,企画政策部長,,,,,102,環境・防災,0.306373,5,"消火,発電,太陽,風力,汚染"
久貝智子,久貝智子,企画政策部長,,,,,102,財政・税金,0.215219,5,"随契,黒字,剰余,増税,起債"
久貝智子,久貝智子,企画政策部長,,,,,102,行政・議会運営,0.337738,10,"随契,連合,指令,任務,承諾"
久貝智子,久貝智子,企画政策部長,,,,,102,安全保障・基地問題,0.104017,2,"戦争,海軍"
宮國泰男,宮國泰男,経済部長,,,,,447,暮らし・福祉,0.205105,13,"就農,年金,民宿,民泊,尊厳"
宮國泰男,宮國泰男,経済部長,,,,,447,医療・健康,0.180673,11,"病気,痛み,防疫,内科,外科"
宮國泰男,宮國泰男,経済部長,,,,,447,子ども・教育,0.069078,5,"文教,講座,卒業,学年,学園"
宮國泰男,宮國泰男,経済部長,,,,,447,まちづくり・インフラ,0.479837,23,"架橋,残土,農道,土砂,数量"
宮國泰男,宮國泰男,経済部長,,,,,447,農業・水産業,0.731359,22,"農都,精肉,漁協,養殖,圃場"
宮國泰男,宮國泰男,経済部長,,,,,447,観光・産業,0.365414,19,"工芸,購買,物産,製造,民宿"
宮國泰男,宮國泰男,経済部長,,,,,447,環境・防災,0.415541,21,"防除,珊瑚,土砂,省エネ,汚泥"
宮國泰男,宮國泰男,経済部長,,,,,447,財政・税金,0.870365,41,"減税,随契,不納,滞納,賦課"
宮國泰男,宮國泰男,経済部長,,,,,447,行政・議会運営,0.787874,42,"昇任,随契,投票,公社,指令"
宮國泰男,宮國泰男,経済部長,,,,,447,安全保障・基地問題,0.039739,4,"米軍,遺跡,軍事,戦争"
喜屋武重三,喜屋武重三,総務課長,,,,,82,暮らし・福祉,0.171257,6,"民宿,弁償,受給,年金,扶養"
喜屋武重三,喜屋武重三,総務課長,,,,,82,医療・健康,0.107771,4,"診療,接種,健診,療養"
喜屋武重三,喜屋武重三,総務課長,,,,,82,子ども・教育,0.069904,2,"文教,講座"
喜屋武重三,喜屋武重三,総務課長,,,,,82,まちづくり・インフラ,0.321597,10,"ｉｔ,用排水,工務,工区,ｉｃｔ"
喜屋武重三,喜屋武重三,総務課長,,,,,82,農業・水産業,0.286785,7,"耳標,農漁業,圃場,漁協,肥料"
喜屋武重三,喜屋武重三,総務課長,,,,,82,観光・産業,0.337657,10,"朗読,音声,民宿,工芸,航路"
喜屋武重三,喜屋武重三,総務課長,,,,,82,環境・防災,0.132439,7,"消火,防除,土砂,地震,汚染"
喜屋武重三,喜屋武重三,総務課長,,,,,82,財政・税金,0.549172,16,"追認,充用,繰り上げ,補欠,繰り入れ"
喜屋武重三,喜屋武重三,総務課長,,,,,82,行政・議会運営,1.791003,45,"投票,議席,辞任,陳情,記名"
喜屋武重三,喜屋武重三,総務課長,,,,,82,安全保障・基地問題,0.065342,2,"爆撃,遺跡"
富永元順,富永 元順,懲罰特別委員会委員長,男,公明党,公明,"1,2,3",151,暮らし・福祉,0.21285,14,"空き家,年金,受給,住居,人権"
富永元順,富永 元順,懲罰特別委員会委員長,男,公明党,公明,"1,2,3",151,医療・健康,0.309918,15,"接種,外科,医師,健診,患者"
富永元順,富永 元順,懲罰特別委員会委員長,男,公明党,公明,"1,2,3",151,子ども・教育,0.281813,15,"学力,授業,文教,入学,学級"
富永元順,富永 元順,懲罰特別委員会委員長,男,公明党,公明,"1,2,3",151,まちづくり・インフラ,0.432966,21,"水域,ｌｅｄ,水源,工務,電柱"
富永元順,富永 元順,懲罰特別委員会委員長,男,公明党,公明,"1,2,3",151,農業・水産業,0.492393,22,"ｇａｐ,食肉,養殖,農振,肥育"
富永元順,富永 元順,懲罰特別委員会委員長,男,公明党,公明,"1,2,3",151,観光・産業,0.40228,19,"祭場,音響,映画,売り払い,航路"
富永元順,富永 元順,懲罰特別委員会委員長,男,公明党,公明,"1,2,3",151,環境・防災,0.532122,24,"飛散,省エネ,発電,太陽,排出"
富永元順,富永 元順,懲罰特別委員会委員長,男,公明党,公明,"1,2,3",151,財政・税金,0.267939,21,"金融,清算,収穫,落札,補佐"
富永元順,富永 元順,懲罰特別委員会委員長,男,公明党,公明,"1,2,3",151,行政・議会運営,0.748206,49,"陳謝,政権,陳情,辞職,当選"
富永元順,富永 元順,懲罰特別委員会委員長,男,公明党,公明,"1,2,3",151,安全保障・基地問題,0.599919,24,"軍艦,軍属,海軍,軍人,遺棄"
豊見山恵栄,豊見山 惠栄,議会運営委員会委員長,男,無所属,-,1,50,暮らし・福祉,0.222168,7,"社協,療養,受給,扶養,人権"
豊見山恵栄,豊見山 惠栄,議会運営委員会委員長,男,無所属,-,1,50,医療・健康,0.279688,9,"外科,療養,患者,診療,医師"
豊見山恵栄,豊見山 惠栄,議会運営委員会委員長,男,無所属,-,1,50,子ども・教育,0.117439,5,"教科,講座,教職員,小児,学術"
豊見山恵栄,豊見山 惠栄,議会運営委員会委員長,男,無所属,-,1,50,まちづくり・インフラ,0.275124,10,"架橋,工務,用排水,幹線,埋め立て"
豊見山恵栄,豊見山 惠栄,議会運営委員会委員長,男,無所属,-,1,50,農業・水産業,0.297026,12,"食料,農漁業,食材,圃場,農村"
豊見山恵栄,豊見山 惠栄,議会運営委員会委員長,男,無所属,-,1,50,観光・産業,0.235325,11,"朗読,祭場,映画,ｊｔａ,楽園"
豊見山恵栄,豊見山 惠栄,議会運営委員会委員長,男,無所属,-,1,50,環境・防災,0.166991,9,"噴出,発電,珊瑚,汚染,防火"
豊見山恵栄,豊見山 惠栄,議会運営委員会委員長,男,無所属,-,1,50,財政・税金,0.587732,20,"充用,繰り上げ,繰り入れ,公債,追認"
豊見山恵栄,豊見山 惠栄,議会運営委員会委員長,男,無所属,-,1,50,行政・議会運営,1.145859,39,"規約,専決,会派,公社,当選"
豊見山恵栄,豊見山 惠栄,議会運営委員会委員長,男,無所属,-,1,50,安全保障・基地問題,0.813089,15,"拉致,爆撃,米兵,軍人,軍属"
池間健栄,池間 健栄,議員,男,無所属,-,1,193,暮らし・福祉,0.151414,7,"受給,療養,休業,人権,年金"
池間健栄,池間 健栄,議員,男,無所属,-,1,193,医療・健康,0.178945,10,"痛み,診療,療養,病気,接種"
池間健栄,池間 健栄,議員,男,無所属,-,1,193,子ども・教育,0.122101,6,"文教,学童,学級,学力,教科"
池間健栄,池間 健栄,議員,男,無所属,-,1,193,まちづくり・インフラ,0.303144,15,"再建,埋め立て,架橋,工務,工区"
池間健栄,池間 健栄,議員,男,無所属,-,1,193,農業・水産業,0.226306,8,"農都,圃場,農村,農漁業,農振"
池間健栄,池間 健栄,議員,男,無所属,-,1,193,観光・産業,0.317841,14,"映画,祭場,売り払い,朗読,工芸"
池間健栄,池間 健栄,議員,男,無所属,-,1,193,環境・防災,0.115444,7,"汚濁,太陽,流用,警戒,風力"
池間健栄,池間 健栄,議員,男,無所属,-,1,193,財政・税金,0.896274,31,"充用,前払い,随契,債権,追認"
池間健栄,池間 健栄,議員,男,無所属,-,1,193,行政・議会運営,1.733687,56,"起案,告発,動議,会派,解任"
池間健栄,池間 健栄,議員,男,無所属,-,1,193,安全保障・基地問題,0.010894,1,軍事
村吉順栄,村吉順栄,市民生活課長,,,,,340,暮らし・福祉,0.289908,11,"就農,受給,年金,民泊,休業"
村吉順栄,村吉順栄,市民生活課長,,,,,340,医療・健康,0.179763,6,"防疫,口蹄,産後,診療,接種"
村吉順栄,村吉順栄,市民生活課長,,,,,340,子ども・教育,0.021303,2,"学園,講座"
村吉順栄,村吉順栄,市民生活課長,,,,,340,まちづくり・インフラ,0.394857,15,"農道,取水,数量,造成,架橋"
村吉順栄,村吉順栄,市民生活課長,,,,,340,農業・水産業,0.801535,20,"肥育,藻類,漁協,糖度,養殖"
村吉順栄,村吉順栄,市民生活課長,,,,,340,観光・産業,0.205679,11,"民泊,売り払い,購買,旅客,製造"
村吉順栄,村吉順栄,市民生活課長,,,,,340,環境・防災,0.387171,19,"防除,珊瑚,除草,津波,大雨"
村吉順栄,村吉順栄,市民生活課長,,,,,340,財政・税金,0.749491,30,"収穫,不納,滞納,債権,充当"
村吉順栄,村吉順栄,市民生活課長,,,,,340,行政・議会運営,0.573928,27,"再任,公社,市税,公益,閉庁"
村吉順栄,村吉順栄,市民生活課長,,,,,340,安全保障・基地問題,0.021998,1,遺跡
上地博通,上地 博通,懲罰特別委員会委員長,男,無所属,-,"1,2",141,暮らし・福祉,0.157191,8,"就農,受給,弁償,人権,尊厳"
上地博通,上地 博通,懲罰特別委員会委員長,男,無所属,-,"1,2",141,医療・健康,0.197398,8,"口蹄,病気,医師,感覚,外科"
上地博通,上地 博通,懲罰特別委員会委員長,男,無所属,-,"1,2",141,子ども・教育,0.097448,4,"学童,卒業,教科,学年"
上地博通,上地 博通,懲罰特別委員会委員長,男,無所属,-,"1,2",141,まちづくり・インフラ,0.096106,5,"再建,架橋,埠頭,数量,工務"
上地博通,上地 博通,懲罰特別委員会委員長,男,無所属,-,"1,2",141,農業・水産業,0.420395,12,"肥育,食肉,飼料,糖度,圃場"
上地博通,上地 博通,懲罰特別委員会委員長,男,無所属,-,"1,2",141,観光・産業,0.130466,7,"購買,物流,工芸,製造,民泊"
上地博通,上地 博通,懲罰特別委員会委員長,男,無所属,-,"1,2",141,環境・防災,0.15253,10,"防除,漂着,被災,流用,排出"
上地博通,上地 博通,懲罰特別委員会委員長,男,無所属,-,"1,2",141,財政・税金,0.765369,29,"債権,滞納,納品,収穫,減給"
上地博通,上地 博通,懲罰特別委員会委員長,男,無所属,-,"1,2",141,行政・議会運営,0.863152,35,"告発,公社,辞任,行財政,動議"
上地博通,上地 博通,懲罰特別委員会委員長,男,無所属,-,"1,2",141,安全保障・基地問題,0.019924,1,軍艦
仲間明典,仲間 明典,調査特別委員会委員長,男,無所属,-,"1,2",50,暮らし・福祉,0.032408,1,人権
仲間明典,仲間 明典,調査特別委員会委員長,男,無所属,-,"1,2",50,医療・健康,0.268676,9,"診療,内科,健診,外科,医師"
仲間明典,仲間 明典,調査特別委員会委員長,男,無所属,-,"1,2",50,子ども・教育,0.046982,3,"学術,学年,校長"
仲間明典,仲間 明典,調査特別委員会委員長,男,無所属,-,"1,2",50,まちづくり・インフラ,0.309013,9,"架橋,取水,再建,埋め立て,農道"
仲間明典,仲間 明典,調査特別委員会委員長,男,無所属,-,"1,2",50,農業・水産業,0.328201,10,"漁協,養殖,栽培,漁港,農道"
仲間明典,仲間 明典,調査特別委員会委員長,男,無所属,-,"1,2",50,観光・産業,0.215646,7,"祭場,航路,製造,物流,購買"
仲間明典,仲間 明典,調査特別委員会委員長,男,無所属,-,"1,2",50,環境・防災,0.203403,8,"風力,地震,消火,太陽,汚染"
仲間明典,仲間 明典,調査特別委員会委員長,男,無所属,-,"1,2",50,財政・税金,0.125066,6,"ｐｆｉ,還元,収納,黒字,概算"
仲間明典,仲間 明典,調査特別委員会委員長,男,無所属,-,"1,2",50,行政・議会運営,0.68968,25,"辞職,告発,行財政,連結,勧告"
仲間明典,仲間 明典,調査特別委員会委員長,男,無所属,-,"1,2",50,安全保障・基地問題,0.15465,4,"拉致,日米,戦争,米軍"
前川尚誼,前川 尚誼,総務財政委員会委員長,男,無所属,-,"1,2",102,暮らし・福祉,0.189184,8,"弁償,引っ越し,受給,休業,年金"
前川尚誼,前川 尚誼,総務財政委員会委員長,男,無所属,-,"1,2",102,医療・健康,0.287586,10,"外科,口蹄,防疫,医師,虐待"
前川尚誼,前川 尚誼,総務財政委員会委員長,男,無所属,-,"1,2",102,子ども・教育,0.245237,11,"学区,文教,学園,校長,卒業"
前川尚誼,前川 尚誼,総務財政委員会委員長,男,無所属,-,"1,2",102,まちづくり・インフラ,0.384215,15,"用排水,工務,再建,架橋,立方"
前川尚誼,前川 尚誼,総務財政委員会委員長,男,無所属,-,"1,2",102,農業・水産業,0.397979,14,"圃場,農漁業,養殖,食肉,飼料"
前川尚誼,前川 尚誼,総務財政委員会委員長,男,無所属,-,"1,2",102,観光・産業,0.382831,15,"祭場,工芸,購買,球場,航路"
前川尚誼,前川 尚誼,総務財政委員会委員長,男,無所属,-,"1,2",102,環境・防災,0.386717,14,"警報,暴風,陥没,土砂,防除"
前川尚誼,前川 尚誼,総務財政委員会委員長,男,無所属,-,"1,2",102,財政・税金,0.460183,21,"予備,増税,繰り上げ,繰り入れ,減税"
前川尚誼,前川 尚誼,総務財政委員会委員長,男,無所属,-,"1,2",102,行政・議会運営,0.864058,35,"陳情,動議,規約,専任,判決"
前川尚誼,前川 尚誼,総務財政委員会委員長,男,無所属,-,"1,2",102,安全保障・基地問題,0.196748,6,"爆撃,日米,戦争,軍事,米国"
友利悦裕,友利悦裕,教育施設課長,,,,,275,暮らし・福祉,0.127892,8,"受給,移住,引っ越し,年金,療養"
友利悦裕,友利悦裕,教育施設課長,,,,,275,医療・健康,0.202599,9,"視力,外科,医師,感覚,患者"
友利悦裕,友利悦裕,教育施設課長,,,,,275,子ども・教育,0.222997,11,"学級,教科,学園,教職員,校区"
友利悦裕,友利悦裕,教育施設課長,,,,,275,まちづくり・インフラ,0.670698,23,"埠頭,浚渫,工区,幹線,土砂"
友利悦裕,友利悦裕,教育施設課長,,,,,275,農業・水産業,0.358461,14,"肥育,珊瑚,農道,食肉,漁協"
友利悦裕,友利悦裕,教育施設課長,,,,,275,観光・産業,0.243719,12,"航路,旅客,祝辞,物流,飲食"
友利悦裕,友利悦裕,教育施設課長,,,,,275,環境・防災,0.698625,28,"土砂,汚泥,雨漏り,冠水,珊瑚"
友利悦裕,友利悦裕,教育施設課長,,,,,275,財政・税金,0.664989,28,"滞納,不納,収納,納品,買収"
友利悦裕,友利悦裕,教育施設課長,,,,,275,行政・議会運営,0.485941,27,"政権,開通,連帯,賛否,裁定"
友利悦裕,友利悦裕,教育施設課長,,,,,275,安全保障・基地問題,0.091737,4,"米軍,遺跡,米国,日米"
砂川明寛,砂川 明寛,議員,男,無所属,-,"1,2",91,暮らし・福祉,0.104972,5,"民泊,就農,引っ越し,年金,人権"
砂川明寛,砂川 明寛,議員,男,無所属,-,"1,2",91,医療・健康,0.127124,5,"口蹄,病気,外科,認知,医師"
砂川明寛,砂川 明寛,議員,男,無所属,-,"1,2",91,子ども・教育,0.159133,9,"学区,校長,授業,校区,園児"
砂川明寛,砂川 明寛,議員,男,無所属,-,"1,2",91,まちづくり・インフラ,0.168357,7,"再建,約款,工務,造成,ｉｔ"
砂川明寛,砂川 明寛,議員,男,無所属,-,"1,2",91,農業・水産業,0.259066,9,"飼料,圃場,栽培,糖度,漁港"
砂川明寛,砂川 明寛,議員,男,無所属,-,"1,2",91,観光・産業,0.202728,6,"祭場,購買,民泊,航路,祝賀"
砂川明寛,砂川 明寛,議員,男,無所属,-,"1,2",91,環境・防災,0.246012,10,"防除,風力,発電,太陽,酸化"
砂川明寛,砂川 明寛,議員,男,無所属,-,"1,2",91,財政・税金,0.454381,18,"収穫,不納,金融,滞納,収納"
砂川明寛,砂川 明寛,議員,男,無所属,-,"1,2",91,行政・議会運営,1.148809,35,"専任,投票,判決,辞任,否決"
砂川明寛,砂川 明寛,議員,男,無所属,-,"1,2",91,安全保障・基地問題,0.192301,6,"遺跡,軍事,米軍,領土,領海"
與那嶺誓雄,與那嶺誓雄,不明,,,,,55,暮らし・福祉,0.16505,6,"受給,年金,療養,扶養,人権"
與那嶺誓雄,與那嶺誓雄,不明,,,,,55,医療・健康,0.114372,5,"療養,患者,認知,痛み,診療"
與那嶺誓雄,與那嶺誓雄,不明,,,,,55,子ども・教育,0.157524,6,"学力,文教,学区,学術,校長"
與那嶺誓雄,與那嶺誓雄,不明,,,,,55,まちづくり・インフラ,0.337722,10,"汚泥,再建,架橋,水源,工務"
與那嶺誓雄,與那嶺誓雄,不明,,,,,55,農業・水産業,0.278091,8,"漁協,圃場,漁港,肥料,飼料"
與那嶺誓雄,與那嶺誓雄,不明,,,,,55,観光・産業,0.152707,5,"祭場,工芸,航路,球場,製造"
與那嶺誓雄,與那嶺誓雄,不明,,,,,55,環境・防災,0.269295,9,"汚泥,陥没,汚染,漂着,地震"
與那嶺誓雄,與那嶺誓雄,不明,,,,,55,財政・税金,0.570245,18,"金利,起債,黒字,有償,繰り上げ"
與那嶺誓雄,與那嶺誓雄,不明,,,,,55,行政・議会運営,0.869936,24,"辞職,行財政,連結,陳情,告発"
與那嶺誓雄,與那嶺誓雄,不明,,,,,55,安全保障・基地問題,0.236068,6,"有事,軍事,爆撃,在日,米軍"
砂川正吉,砂川正吉,上野支所長,,,,,162,暮らし・福祉,0.237217,8,"年金,受給,義捐,人権,扶養"
砂川正吉,砂川正吉,上野支所長,,,,,162,医療・健康,0.050081,2,"口蹄,痛み"
砂川正吉,砂川正吉,上野支所長,,,,,162,子ども・教育,0.057491,3,"休校,学童,学区"
砂川正吉,砂川正吉,上野支所長,,,,,162,まちづくり・インフラ,0.051669,2,"農道,ｌｅｄ"
砂川正吉,砂川正吉,上野支所長,,,,,162,農業・水産業,0.146553,5,"糖度,食料,農道,圃場,農村"
砂川正吉,砂川正吉,上野支所長,,,,,162,観光・産業,0.08714,4,"製造,旅客,航路,飲食"
砂川正吉,砂川正吉,上野支所長,,,,,162,環境・防災,0.41011,11,"警戒,地震,津波,断層,洪水"
砂川正吉,砂川正吉,上野支所長,,,,,162,財政・税金,0.938719,25,"不納,公債,起債,滞納,充当"
砂川正吉,砂川正吉,上野支所長,,,,,162,行政・議会運営,0.590166,17,"市税,勧告,任用,決裁,行財政"
砂川正吉,砂川正吉,上野支所長,,,,,162,安全保障・基地問題,0,0,
狩俣照雄,狩俣照雄,土地等対策局長,,,,,54,暮らし・福祉,0,0,
狩俣照雄,狩俣照雄,土地等対策局長,,,,,54,医療・健康,0,0,
狩俣照雄,狩俣照雄,土地等対策局長,,,,,54,子ども・教育,0.048546,1,校長
狩俣照雄,狩俣照雄,土地等対策局長,,,,,54,まちづくり・インフラ,0.241765,3,"架橋,再建,埋め立て"
狩俣照雄,狩俣照雄,土地等対策局長,,,,,54,農業・水産業,0,0,
狩俣照雄,狩俣照雄,土地等対策局長,,,,,54,観光・産業,0,0,
狩俣照雄,狩俣照雄,土地等対策局長,,,,,54,環境・防災,0,0,
狩俣照雄,狩俣照雄,土地等対策局長,,,,,54,財政・税金,0.109833,3,"納入,金融,財務"
狩俣照雄,狩俣照雄,土地等対策局長,,,,,54,行政・議会運営,0.627736,13,"専任,謄本,連帯,陳述,辞退"
狩俣照雄,狩俣照雄,土地等対策局長,,,,,54,安全保障・基地問題,0.04062,1,領土
亀濱玲子,亀濱 玲子,議員,女,無所属,-,"1,2,3",403,暮らし・福祉,0.4522,21,"療養,難病,不妊,就労,傍聴"
亀濱玲子,亀濱 玲子,議員,女,無所属,-,"1,2,3",403,医療・健康,0.388822,15,"療養,難病,外科,患者,不妊"
亀濱玲子,亀濱 玲子,議員,女,無所属,-,"1,2,3",403,子ども・教育,0.332669,17,"学級,文教,学術,学童,教科"
亀濱玲子,亀濱 玲子,議員,女,無所属,-,"1,2,3",403,まちづくり・インフラ,0.415183,24,"水源,工務,水質,約款,再建"
亀濱玲子,亀濱 玲子,議員,女,無所属,-,"1,2,3",403,農業・水産業,0.264218,14,"珊瑚,漁港,漁協,圃場,農漁業"
亀濱玲子,亀濱 玲子,議員,女,無所属,-,"1,2,3",403,観光・産業,0.352285,19,"楽園,演奏,朗読,工芸,音響"
亀濱玲子,亀濱 玲子,議員,女,無所属,-,"1,2,3",403,環境・防災,0.505794,25,"汚濁,瓦礫,防除,警報,断層"
亀濱玲子,亀濱 玲子,議員,女,無所属,-,"1,2,3",403,財政・税金,0.536851,33,"追認,随契,増税,滞納,財団"
亀濱玲子,亀濱 玲子,議員,女,無所属,-,"1,2,3",403,行政・議会運営,1.258503,58,"陳情,再任,告発,解明,動議"
亀濱玲子,亀濱 玲子,議員,女,無所属,-,"1,2,3",403,安全保障・基地問題,0.483741,23,"軍事,陣地,米軍,戦争,艦隊"
豊見山京子,豊見山京子,介護長寿課長,,,,,80,暮らし・福祉,0.29235,6,"就労,扶養,年金,受給,療養"
豊見山京子,豊見山京子,介護長寿課長,,,,,80,医療・健康,0.159339,5,"認知,医師,健診,療養,病気"
豊見山京子,豊見山京子,介護長寿課長,,,,,80,子ども・教育,0.401844,8,"校区,園児,学童,休園,卒業"
豊見山京子,豊見山京子,介護長寿課長,,,,,80,まちづくり・インフラ,0.041917,1,ｉｃｔ
豊見山京子,豊見山京子,介護長寿課長,,,,,80,農業・水産業,0,0,
豊見山京子,豊見山京子,介護長寿課長,,,,,80,観光・産業,0.021685,1,旅費
豊見山京子,豊見山京子,介護長寿課長,,,,,80,環境・防災,0.05324,2,"風力,発電"
豊見山京子,豊見山京子,介護長寿課長,,,,,80,財政・税金,0.342153,8,"剰余,買収,滞納,補佐,加算"
豊見山京子,豊見山京子,介護長寿課長,,,,,80,行政・議会運営,0.550147,13,"公立,規程,昇任,連合,開所"
豊見山京子,豊見山京子,介護長寿課長,,,,,80,安全保障・基地問題,0,0,
平良哲則,平良哲則,環境施設整備局長,,,,,507,暮らし・福祉,0.288923,14,"難病,就農,民泊,年金,人権"
平良哲則,平良哲則,環境施設整備局長,,,,,507,医療・健康,0.441007,15,"口蹄,難病,防疫,患者,接種"
平良哲則,平良哲則,環境施設整備局長,,,,,507,子ども・教育,0.199543,14,"学級,講座,文教,小児,学童"
平良哲則,平良哲則,環境施設整備局長,,,,,507,まちづくり・インフラ,0.610076,28,"農道,数量,ｌｅｄ,取水,立方"
平良哲則,平良哲則,環境施設整備局長,,,,,507,農業・水産業,0.583853,18,"肥育,漁協,食肉,農道,漁港"
平良哲則,平良哲則,環境施設整備局長,,,,,507,観光・産業,0.354275,16,"祭場,工芸,航路,購買,製造"
平良哲則,平良哲則,環境施設整備局長,,,,,507,環境・防災,0.513989,25,"崖下,防除,風力,防火,発電"
